Node	X	Y	Z
20697	0.014256	0.13405	0.028142
20698	0.011882	0.13343	0.027991
20699	0.0095141	0.13281	0.027834
20700	0.0071386	0.13343	0.027991
20701	0.0047577	0.13405	0.028142
20702	0.0023814	0.13467	0.028286
20703	0.0	0.1353	0.028425
20704	3.4694e-18	0.1343	0.028199
20705	0.0019007	0.1338	0.028081
20706	0.0037979	0.1333	0.027959
20707	0.0056982	0.1328	0.027832
20708	0.0075949	0.1323	0.027702
20709	0.0056939	0.1318	0.027568
20710	0.0037969	0.13131	0.02743
20711	0.0018964	0.13081	0.027287
20712	-7.8139e-18	0.13031	0.027141
20713	0.011422	0.13231	0.027703
20714	0.013314	0.1328	0.027833
20715	0.015211	0.1333	0.027959
20716	0.017104	0.1338	0.028081
20717	0.019	0.1343	0.028199
20718	0.019	0.13032	0.027145
20719	0.017108	0.13082	0.027291
20720	0.015212	0.13132	0.027432
20721	0.013319	0.13181	0.02757
20722	0.019	0.12931	0.026835
20723	0.016629	0.12993	0.027027
20724	0.014251	0.13056	0.027214
20725	0.011879	0.13118	0.027394
20726	0.0095	0.1318	0.027567
20727	0.0071214	0.13118	0.027394
20728	0.0047491	0.13056	0.027214
20729	0.0023711	0.12993	0.027027
20730	0.0	0.12931	0.026835
20731	0.019	0.13032	0.028188
20732	0.019	0.12931	0.027883
20733	0.019	0.1353	0.029449
20734	0.019	0.1343	0.029226
20735	-7.8139e-18	0.13031	0.028184
20736	0.0	0.12931	0.027883
20737	0.0	0.1353	0.029449
20738	0.0	0.1343	0.029226
20739	0.0071214	0.13118	0.028432
20740	0.0047491	0.13056	0.028256
20741	0.0023712	0.12993	0.028072
20742	0.0095	0.1318	0.028604
20743	0.016629	0.12993	0.028072
20744	0.014251	0.13056	0.028256
20745	0.011879	0.13118	0.028432
20746	0.017108	0.13082	0.028331
20747	0.015212	0.13132	0.028471
20748	0.013319	0.13181	0.028606
20749	0.011422	0.13231	0.028737
20750	0.013314	0.1328	0.028865
20751	0.015211	0.1333	0.028989
20752	0.017104	0.1338	0.02911
20753	0.005694	0.1318	0.028604
20754	0.0037969	0.13131	0.028468
20755	0.0018964	0.13081	0.028328
20756	0.0075949	0.1323	0.028736
20757	0.0019007	0.1338	0.029109
20758	0.0037979	0.1333	0.028989
20759	0.0056982	0.1328	0.028864
20760	0.0071386	0.13343	0.02902
20761	0.0047577	0.13405	0.029169
20762	0.0023814	0.13467	0.029312
20763	0.0095141	0.13281	0.028866
20764	0.016626	0.13467	0.029312
20765	0.014256	0.13405	0.029169
20766	0.011882	0.13343	0.02902
20767	0.039	0.1353	0.028425
20768	0.036626	0.13467	0.028286
20769	0.034256	0.13405	0.028142
20770	0.031882	0.13343	0.027991
20771	0.029514	0.13281	0.027834
20772	0.027139	0.13343	0.027991
20773	0.024758	0.13405	0.028142
20774	0.022381	0.13467	0.028286
20775	0.02	0.1353	0.028425
20776	0.02	0.1343	0.028199
20777	0.021901	0.1338	0.028081
20778	0.023798	0.1333	0.027959
20779	0.025698	0.1328	0.027832
20780	0.027595	0.1323	0.027702
20781	0.025694	0.1318	0.027568
20782	0.023797	0.13131	0.02743
20783	0.021896	0.13081	0.027287
20784	0.02	0.13031	0.027141
20785	0.031422	0.13231	0.027703
20786	0.033314	0.1328	0.027833
20787	0.035211	0.1333	0.027959
20788	0.037104	0.1338	0.028081
20789	0.039	0.1343	0.028199
20790	0.039	0.13032	0.027145
20791	0.037108	0.13082	0.027291
20792	0.035212	0.13132	0.027432
20793	0.033319	0.13181	0.02757
20794	0.039	0.12931	0.026835
20795	0.036629	0.12993	0.027027
20796	0.034251	0.13056	0.027214
20797	0.031879	0.13118	0.027394
20798	0.0295	0.1318	0.027567
20799	0.027121	0.13118	0.027394
20800	0.024749	0.13056	0.027214
20801	0.022371	0.12993	0.027027
20802	0.02	0.12931	0.026835
20803	0.039	0.13032	0.028188
20804	0.039	0.12931	0.027883
20805	0.039	0.1353	0.029449
20806	0.039	0.1343	0.029226
20807	0.02	0.13031	0.028184
20808	0.02	0.12931	0.027883
20809	0.02	0.1353	0.029449
20810	0.02	0.1343	0.029226
20811	0.027121	0.13118	0.028432
20812	0.024749	0.13056	0.028256
20813	0.022371	0.12993	0.028072
20814	0.0295	0.1318	0.028604
20815	0.036629	0.12993	0.028072
20816	0.034251	0.13056	0.028256
20817	0.031879	0.13118	0.028432
20818	0.037108	0.13082	0.028331
20819	0.035212	0.13132	0.028471
20820	0.033319	0.13181	0.028606
20821	0.031422	0.13231	0.028737
20822	0.033314	0.1328	0.028865
20823	0.035211	0.1333	0.028989
20824	0.037104	0.1338	0.02911
20825	0.025694	0.1318	0.028604
20826	0.023797	0.13131	0.028468
20827	0.021896	0.13081	0.028328
20828	0.027595	0.1323	0.028736
20829	0.021901	0.1338	0.029109
20830	0.023798	0.1333	0.028989
20831	0.025698	0.1328	0.028864
20832	0.027139	0.13343	0.02902
20833	0.024758	0.13405	0.029169
20834	0.022381	0.13467	0.029312
20835	0.029514	0.13281	0.028866
20836	0.036626	0.13467	0.029312
20837	0.034256	0.13405	0.029169
20838	0.031882	0.13343	0.02902
20839	0.059	0.1353	0.028425
20840	0.056626	0.13467	0.028286
20841	0.054256	0.13405	0.028142
20842	0.051882	0.13343	0.027991
20843	0.049514	0.13281	0.027834
20844	0.047139	0.13343	0.027991
20845	0.044758	0.13405	0.028142
20846	0.042381	0.13467	0.028286
20847	0.04	0.1353	0.028425
20848	0.04	0.1343	0.028199
20849	0.041901	0.1338	0.028081
20850	0.043798	0.1333	0.027959
20851	0.045698	0.1328	0.027832
20852	0.047595	0.1323	0.027702
20853	0.045694	0.1318	0.027568
20854	0.043797	0.13131	0.02743
20855	0.041896	0.13081	0.027287
20856	0.04	0.13031	0.027141
20857	0.051422	0.13231	0.027703
20858	0.053314	0.1328	0.027833
20859	0.055211	0.1333	0.027959
20860	0.057104	0.1338	0.028081
20861	0.059	0.1343	0.028199
20862	0.059	0.13032	0.027145
20863	0.057108	0.13082	0.027291
20864	0.055212	0.13132	0.027432
20865	0.053319	0.13181	0.02757
20866	0.059	0.12931	0.026835
20867	0.056629	0.12993	0.027027
20868	0.054251	0.13056	0.027214
20869	0.051879	0.13118	0.027394
20870	0.0495	0.1318	0.027567
20871	0.047121	0.13118	0.027394
20872	0.044749	0.13056	0.027214
20873	0.042371	0.12993	0.027027
20874	0.04	0.12931	0.026835
20875	0.059	0.13032	0.028188
20876	0.059	0.12931	0.027883
20877	0.059	0.1353	0.029449
20878	0.059	0.1343	0.029226
20879	0.04	0.13031	0.028184
20880	0.04	0.12931	0.027883
20881	0.04	0.1353	0.029449
20882	0.04	0.1343	0.029226
20883	0.047121	0.13118	0.028432
20884	0.044749	0.13056	0.028256
20885	0.042371	0.12993	0.028072
20886	0.0495	0.1318	0.028604
20887	0.056629	0.12993	0.028072
20888	0.054251	0.13056	0.028256
20889	0.051879	0.13118	0.028432
20890	0.057108	0.13082	0.028331
20891	0.055212	0.13132	0.028471
20892	0.053319	0.13181	0.028606
20893	0.051422	0.13231	0.028737
20894	0.053314	0.1328	0.028865
20895	0.055211	0.1333	0.028989
20896	0.057104	0.1338	0.02911
20897	0.045694	0.1318	0.028604
20898	0.043797	0.13131	0.028468
20899	0.041896	0.13081	0.028328
20900	0.047595	0.1323	0.028736
20901	0.041901	0.1338	0.029109
20902	0.043798	0.1333	0.028989
20903	0.045698	0.1328	0.028864
20904	0.047139	0.13343	0.02902
20905	0.044758	0.13405	0.029169
20906	0.042381	0.13467	0.029312
20907	0.049514	0.13281	0.028866
20908	0.056626	0.13467	0.029312
20909	0.054256	0.13405	0.029169
20910	0.051882	0.13343	0.02902
20911	0.019	0.22931	0.026835
20912	0.016629	0.22993	0.027027
20913	0.014251	0.23056	0.027214
20914	0.011879	0.23118	0.027394
20915	0.0095	0.2318	0.027567
20916	0.0	0.2343	0.028199
20917	0.0019007	0.2338	0.028081
20918	0.0037979	0.2333	0.027959
20919	0.0056982	0.2328	0.027832
20920	0.0075949	0.2323	0.027702
20921	0.0056939	0.2318	0.027568
20922	0.0037969	0.23131	0.02743
20923	0.0018964	0.23081	0.027287
20924	-7.8139e-18	0.23031	0.027141
20925	0.019	0.2353	0.028425
20926	0.016626	0.23467	0.028286
20927	0.014256	0.23405	0.028142
20928	0.011882	0.23343	0.027991
20929	0.0095141	0.23281	0.027834
20930	0.0071386	0.23343	0.027991
20931	0.0047577	0.23405	0.028142
20932	0.0023814	0.23467	0.028286
20933	0.0	0.2353	0.028425
20934	0.011422	0.23231	0.027703
20935	0.013314	0.2328	0.027833
20936	0.015211	0.2333	0.027959
20937	0.017104	0.2338	0.028081
20938	0.019	0.2343	0.028199
20939	0.019	0.23032	0.027145
20940	0.017108	0.23082	0.027291
20941	0.015212	0.23132	0.027432
20942	0.013319	0.23181	0.02757
20943	0.0	0.22931	0.026835
20944	0.0071214	0.23118	0.027394
20945	0.0047491	0.23056	0.027214
20946	0.0023711	0.22993	0.027027
20947	0.019	0.22931	0.027883
20948	0.019	0.23032	0.028188
20949	0.0	0.2343	0.029226
20950	0.0	0.2353	0.029449
20951	0.0071214	0.23118	0.028432
20952	0.0047491	0.23056	0.028256
20953	0.0023712	0.22993	0.028072
20954	0.0095	0.2318	0.028604
20955	0.0	0.22931	0.027883
20956	-7.8139e-18	0.23031	0.028184
20957	0.019	0.2353	0.029449
20958	0.019	0.2343	0.029226
20959	0.017108	0.23082	0.028331
20960	0.015212	0.23132	0.028471
20961	0.013319	0.23181	0.028606
20962	0.011422	0.23231	0.028737
20963	0.013314	0.2328	0.028865
20964	0.015211	0.2333	0.028989
20965	0.017104	0.2338	0.02911
20966	0.0071386	0.23343	0.02902
20967	0.0047577	0.23405	0.029169
20968	0.0023814	0.23467	0.029312
20969	0.0095141	0.23281	0.028866
20970	0.016626	0.23467	0.029312
20971	0.014256	0.23405	0.029169
20972	0.011882	0.23343	0.02902
20973	0.005694	0.2318	0.028604
20974	0.0037969	0.23131	0.028468
20975	0.0018964	0.23081	0.028328
20976	0.0075949	0.2323	0.028736
20977	0.0019007	0.2338	0.029109
20978	0.0037979	0.2333	0.028989
20979	0.0056982	0.2328	0.028864
20980	0.016629	0.22993	0.028072
20981	0.014251	0.23056	0.028256
20982	0.011879	0.23118	0.028432
20983	0.039	0.2353	0.028425
20984	0.036626	0.23467	0.028286
20985	0.034256	0.23405	0.028142
20986	0.031882	0.23343	0.027991
20987	0.029514	0.23281	0.027834
20988	0.027139	0.23343	0.027991
20989	0.024758	0.23405	0.028142
20990	0.022381	0.23467	0.028286
20991	0.02	0.2353	0.028425
20992	0.02	0.2343	0.028199
20993	0.021901	0.2338	0.028081
20994	0.023798	0.2333	0.027959
20995	0.025698	0.2328	0.027832
20996	0.027595	0.2323	0.027702
20997	0.025694	0.2318	0.027568
20998	0.023797	0.23131	0.02743
20999	0.021896	0.23081	0.027287
21000	0.02	0.23031	0.027141
21001	0.031422	0.23231	0.027703
21002	0.033314	0.2328	0.027833
21003	0.035211	0.2333	0.027959
21004	0.037104	0.2338	0.028081
21005	0.039	0.2343	0.028199
21006	0.039	0.23032	0.027145
21007	0.037108	0.23082	0.027291
21008	0.035212	0.23132	0.027432
21009	0.033319	0.23181	0.02757
21010	0.039	0.22931	0.026835
21011	0.036629	0.22993	0.027027
21012	0.034251	0.23056	0.027214
21013	0.031879	0.23118	0.027394
21014	0.0295	0.2318	0.027567
21015	0.027121	0.23118	0.027394
21016	0.024749	0.23056	0.027214
21017	0.022371	0.22993	0.027027
21018	0.02	0.22931	0.026835
21019	0.039	0.23032	0.028188
21020	0.039	0.22931	0.027883
21021	0.039	0.2353	0.029449
21022	0.039	0.2343	0.029226
21023	0.02	0.23031	0.028184
21024	0.02	0.22931	0.027883
21025	0.02	0.2353	0.029449
21026	0.02	0.2343	0.029226
21027	0.027121	0.23118	0.028432
21028	0.024749	0.23056	0.028256
21029	0.022371	0.22993	0.028072
21030	0.0295	0.2318	0.028604
21031	0.036629	0.22993	0.028072
21032	0.034251	0.23056	0.028256
21033	0.031879	0.23118	0.028432
21034	0.037108	0.23082	0.028331
21035	0.035212	0.23132	0.028471
21036	0.033319	0.23181	0.028606
21037	0.031422	0.23231	0.028737
21038	0.033314	0.2328	0.028865
21039	0.035211	0.2333	0.028989
21040	0.037104	0.2338	0.02911
21041	0.025694	0.2318	0.028604
21042	0.023797	0.23131	0.028468
21043	0.021896	0.23081	0.028328
21044	0.027595	0.2323	0.028736
21045	0.021901	0.2338	0.029109
21046	0.023798	0.2333	0.028989
21047	0.025698	0.2328	0.028864
21048	0.027139	0.23343	0.02902
21049	0.024758	0.23405	0.029169
21050	0.022381	0.23467	0.029312
21051	0.029514	0.23281	0.028866
21052	0.036626	0.23467	0.029312
21053	0.034256	0.23405	0.029169
21054	0.031882	0.23343	0.02902
21055	0.059	0.2353	0.028425
21056	0.056626	0.23467	0.028286
21057	0.054256	0.23405	0.028142
21058	0.051882	0.23343	0.027991
21059	0.049514	0.23281	0.027834
21060	0.047139	0.23343	0.027991
21061	0.044758	0.23405	0.028142
21062	0.042381	0.23467	0.028286
21063	0.04	0.2353	0.028425
21064	0.04	0.2343	0.028199
21065	0.041901	0.2338	0.028081
21066	0.043798	0.2333	0.027959
21067	0.045698	0.2328	0.027832
21068	0.047595	0.2323	0.027702
21069	0.045694	0.2318	0.027568
21070	0.043797	0.23131	0.02743
21071	0.041896	0.23081	0.027287
21072	0.04	0.23031	0.027141
21073	0.051422	0.23231	0.027703
21074	0.053314	0.2328	0.027833
21075	0.055211	0.2333	0.027959
21076	0.057104	0.2338	0.028081
21077	0.059	0.2343	0.028199
21078	0.059	0.23032	0.027145
21079	0.057108	0.23082	0.027291
21080	0.055212	0.23132	0.027432
21081	0.053319	0.23181	0.02757
21082	0.059	0.22931	0.026835
21083	0.056629	0.22993	0.027027
21084	0.054251	0.23056	0.027214
21085	0.051879	0.23118	0.027394
21086	0.0495	0.2318	0.027567
21087	0.047121	0.23118	0.027394
21088	0.044749	0.23056	0.027214
21089	0.042371	0.22993	0.027027
21090	0.04	0.22931	0.026835
21091	0.04	0.2353	0.029449
21092	0.04	0.2343	0.029226
21093	0.04	0.23031	0.028184
21094	0.04	0.22931	0.027883
21095	0.059	0.2353	0.029449
21096	0.059	0.2343	0.029226
21097	0.059	0.23032	0.028188
21098	0.059	0.22931	0.027883
21099	0.047121	0.23118	0.028432
21100	0.044749	0.23056	0.028256
21101	0.042371	0.22993	0.028072
21102	0.0495	0.2318	0.028604
21103	0.056629	0.22993	0.028072
21104	0.054251	0.23056	0.028256
21105	0.051879	0.23118	0.028432
21106	0.057108	0.23082	0.028331
21107	0.055212	0.23132	0.028471
21108	0.053319	0.23181	0.028606
21109	0.051422	0.23231	0.028737
21110	0.053314	0.2328	0.028865
21111	0.055211	0.2333	0.028989
21112	0.057104	0.2338	0.02911
21113	0.045694	0.2318	0.028604
21114	0.043797	0.23131	0.028468
21115	0.041896	0.23081	0.028328
21116	0.047595	0.2323	0.028736
21117	0.041901	0.2338	0.029109
21118	0.043798	0.2333	0.028989
21119	0.045698	0.2328	0.028864
21120	0.047139	0.23343	0.02902
21121	0.044758	0.23405	0.029169
21122	0.042381	0.23467	0.029312
21123	0.049514	0.23281	0.028866
21124	0.056626	0.23467	0.029312
21125	0.054256	0.23405	0.029169
21126	0.051882	0.23343	0.02902
21127	0.019	0.065325	0.028287
21128	0.017104	0.065821	0.028172
21129	0.015211	0.066316	0.028053
21130	0.013315	0.066812	0.027931
21131	0.011422	0.067308	0.027804
21132	0.013319	0.067805	0.027673
21133	0.015212	0.068302	0.027539
21134	0.017108	0.0688	0.0274
21135	0.019	0.069296	0.027257
21136	0.0095141	0.067807	0.027673
21137	0.007132	0.06843	0.027503
21138	0.0047562	0.069052	0.027328
21139	0.0023747	0.069675	0.027146
21140	0.0	0.070296	0.026958
21141	0.019	0.070296	0.026958
21142	0.016632	0.069675	0.027146
21143	0.014258	0.069052	0.027328
21144	0.011889	0.06843	0.027503
21145	0.0075949	0.067303	0.027805
21146	0.0056982	0.066805	0.027932
21147	0.0037979	0.066307	0.028056
21148	0.0019006	0.065809	0.028175
21149	-7.8139e-18	0.06531	0.02829
21150	0.0	0.069296	0.027257
21151	0.0018964	0.068799	0.0274
21152	0.0037969	0.0683	0.027539
21153	0.005694	0.067802	0.027674
21154	0.0095	0.066803	0.027933
21155	0.007128	0.066181	0.028086
21156	0.0047507	0.065557	0.028234
21157	0.0023778	0.064934	0.028375
21158	0.0	0.06431	0.02851
21159	0.019	0.06431	0.02851
21160	0.016622	0.064934	0.028375
21161	0.014249	0.065557	0.028234
21162	0.011872	0.066181	0.028086
21163	0.019	0.069296	0.028298
21164	0.019	0.070296	0.028003
21165	0.019	0.065325	0.029312
21166	0.019	0.06431	0.029532
21167	0.0	0.070296	0.028003
21168	0.0	0.069296	0.028298
21169	-7.8139e-18	0.06531	0.029315
21170	0.0	0.06431	0.029532
21171	0.016622	0.064934	0.029399
21172	0.014249	0.065557	0.02926
21173	0.011872	0.066181	0.029114
21174	0.0095	0.066803	0.028964
21175	0.007128	0.066181	0.029114
21176	0.0047507	0.065557	0.02926
21177	0.0023778	0.064934	0.029399
21178	0.0018964	0.068799	0.028439
21179	0.0037969	0.0683	0.028576
21180	0.005694	0.067802	0.028709
21181	0.0075949	0.067303	0.028838
21182	0.0056982	0.066805	0.028963
21183	0.0037979	0.066307	0.029084
21184	0.0019006	0.065809	0.029202
21185	0.016632	0.069675	0.028188
21186	0.014258	0.069052	0.028368
21187	0.011889	0.06843	0.02854
21188	0.0095141	0.067807	0.028707
21189	0.0071321	0.06843	0.02854
21190	0.0047562	0.069052	0.028368
21191	0.0023748	0.069675	0.028188
21192	0.013319	0.067805	0.028708
21193	0.015212	0.068302	0.028575
21194	0.017108	0.0688	0.028438
21195	0.011422	0.067308	0.028837
21196	0.017104	0.065821	0.029199
21197	0.015211	0.066316	0.029082
21198	0.013315	0.066812	0.028961
21199	0.039	0.070296	0.026958
21200	0.036632	0.069675	0.027146
21201	0.034258	0.069052	0.027328
21202	0.031889	0.06843	0.027503
21203	0.029514	0.067807	0.027673
21204	0.027132	0.06843	0.027503
21205	0.024756	0.069052	0.027328
21206	0.022375	0.069675	0.027146
21207	0.02	0.070296	0.026958
21208	0.02	0.069296	0.027257
21209	0.021896	0.068799	0.0274
21210	0.023797	0.0683	0.027539
21211	0.025694	0.067802	0.027674
21212	0.027595	0.067303	0.027805
21213	0.025698	0.066805	0.027932
21214	0.023798	0.066307	0.028056
21215	0.021901	0.065809	0.028175
21216	0.02	0.06531	0.02829
21217	0.031422	0.067308	0.027804
21218	0.033319	0.067805	0.027673
21219	0.035212	0.068302	0.027539
21220	0.037108	0.0688	0.0274
21221	0.039	0.069296	0.027257
21222	0.039	0.065325	0.028287
21223	0.037104	0.065821	0.028172
21224	0.035211	0.066316	0.028053
21225	0.033315	0.066812	0.027931
21226	0.039	0.06431	0.02851
21227	0.036622	0.064934	0.028375
21228	0.034249	0.065557	0.028234
21229	0.031872	0.066181	0.028086
21230	0.0295	0.066803	0.027933
21231	0.027128	0.066181	0.028086
21232	0.024751	0.065557	0.028234
21233	0.022378	0.064934	0.028375
21234	0.02	0.06431	0.02851
21235	0.039	0.065325	0.029312
21236	0.039	0.06431	0.029532
21237	0.039	0.070296	0.028003
21238	0.039	0.069296	0.028298
21239	0.02	0.06531	0.029315
21240	0.02	0.06431	0.029532
21241	0.02	0.070296	0.028003
21242	0.02	0.069296	0.028298
21243	0.027128	0.066181	0.029114
21244	0.024751	0.065557	0.02926
21245	0.022378	0.064934	0.029399
21246	0.0295	0.066803	0.028964
21247	0.036622	0.064934	0.029399
21248	0.034249	0.065557	0.02926
21249	0.031872	0.066181	0.029114
21250	0.037104	0.065821	0.029199
21251	0.035211	0.066316	0.029082
21252	0.033315	0.066812	0.028961
21253	0.031422	0.067308	0.028837
21254	0.033319	0.067805	0.028708
21255	0.035212	0.068302	0.028575
21256	0.037108	0.0688	0.028438
21257	0.025698	0.066805	0.028963
21258	0.023798	0.066307	0.029084
21259	0.021901	0.065809	0.029202
21260	0.027595	0.067303	0.028838
21261	0.021896	0.068799	0.028439
21262	0.023797	0.0683	0.028576
21263	0.025694	0.067802	0.028709
21264	0.027132	0.06843	0.02854
21265	0.024756	0.069052	0.028368
21266	0.022375	0.069675	0.028188
21267	0.029514	0.067807	0.028707
21268	0.036632	0.069675	0.028188
21269	0.034258	0.069052	0.028368
21270	0.031889	0.06843	0.02854
21271	0.059	0.070296	0.026958
21272	0.056632	0.069675	0.027146
21273	0.054258	0.069052	0.027328
21274	0.051889	0.06843	0.027503
21275	0.049514	0.067807	0.027673
21276	0.047132	0.06843	0.027503
21277	0.044756	0.069052	0.027328
21278	0.042375	0.069675	0.027146
21279	0.04	0.070296	0.026958
21280	0.04	0.069296	0.027257
21281	0.041896	0.068799	0.0274
21282	0.043797	0.0683	0.027539
21283	0.045694	0.067802	0.027674
21284	0.047595	0.067303	0.027805
21285	0.045698	0.066805	0.027932
21286	0.043798	0.066307	0.028056
21287	0.041901	0.065809	0.028175
21288	0.04	0.06531	0.02829
21289	0.051422	0.067308	0.027804
21290	0.053319	0.067805	0.027673
21291	0.055212	0.068302	0.027539
21292	0.057108	0.0688	0.0274
21293	0.059	0.069296	0.027257
21294	0.059	0.065325	0.028287
21295	0.057104	0.065821	0.028172
21296	0.055211	0.066316	0.028053
21297	0.053315	0.066812	0.027931
21298	0.059	0.06431	0.02851
21299	0.056622	0.064934	0.028375
21300	0.054249	0.065557	0.028234
21301	0.051872	0.066181	0.028086
21302	0.0495	0.066803	0.027933
21303	0.047128	0.066181	0.028086
21304	0.044751	0.065557	0.028234
21305	0.042378	0.064934	0.028375
21306	0.04	0.06431	0.02851
21307	0.059	0.065325	0.029312
21308	0.059	0.06431	0.029532
21309	0.059	0.070296	0.028003
21310	0.059	0.069296	0.028298
21311	0.04	0.06531	0.029315
21312	0.04	0.06431	0.029532
21313	0.04	0.070296	0.028003
21314	0.04	0.069296	0.028298
21315	0.047128	0.066181	0.029114
21316	0.044751	0.065557	0.02926
21317	0.042378	0.064934	0.029399
21318	0.0495	0.066803	0.028964
21319	0.056622	0.064934	0.029399
21320	0.054249	0.065557	0.02926
21321	0.051872	0.066181	0.029114
21322	0.057104	0.065821	0.029199
21323	0.055211	0.066316	0.029082
21324	0.053315	0.066812	0.028961
21325	0.051422	0.067308	0.028837
21326	0.053319	0.067805	0.028708
21327	0.055212	0.068302	0.028575
21328	0.057108	0.0688	0.028438
21329	0.045698	0.066805	0.028963
21330	0.043798	0.066307	0.029084
21331	0.041901	0.065809	0.029202
21332	0.047595	0.067303	0.028838
21333	0.041896	0.068799	0.028439
21334	0.043797	0.0683	0.028576
21335	0.045694	0.067802	0.028709
21336	0.047132	0.06843	0.02854
21337	0.044756	0.069052	0.028368
21338	0.042375	0.069675	0.028188
21339	0.049514	0.067807	0.028707
21340	0.056632	0.069675	0.028188
21341	0.054258	0.069052	0.028368
21342	0.051889	0.06843	0.02854
21343	0.019	0.1703	0.026958
21344	0.016632	0.16967	0.027146
21345	0.014258	0.16905	0.027328
21346	0.011889	0.16843	0.027503
21347	0.0095141	0.16781	0.027673
21348	0.007132	0.16843	0.027503
21349	0.0047562	0.16905	0.027328
21350	0.0023747	0.16967	0.027146
21351	0.0	0.1703	0.026958
21352	0.0	0.1693	0.027257
21353	0.0018964	0.1688	0.0274
21354	0.0037969	0.1683	0.027539
